,Location,Property subtype,Price,Number of bedrooms,Living area,Kitchen,Furnished,Open fireplace,Terrace,Garden,Surface area land,Pool,Condition
6658,Oudenaarde,HOUSE,279000.0,3.0,208.0,False,False,False,False,True,145.0,False,True
6660,Kortrijk,VILLA,455000.0,3.0,185.0,False,False,False,False,False,504.0,False,True
6671,Gembloux,HOUSE,365000.0,4.0,140.0,True,False,False,True,True,470.0,False,True
6672,Roeselare,COUNTRY_COTTAGE,495000.0,4.0,220.0,False,False,False,False,True,2064.0,False,True
6673,Brugge,HOUSE,495000.0,3.0,250.0,True,False,False,True,True,478.0,False,True
6677,Turnhout,HOUSE,244500.0,3.0,163.0,True,False,False,False,True,263.0,False,True
6678,Roeselare,HOUSE,235000.0,2.0,104.0,False,False,False,False,True,230.0,False,False
6679,Ieper,HOUSE,250000.0,4.0,150.0,True,False,False,True,False,180.0,False,False
6681,Antwerpen,HOUSE,297000.0,2.0,114.0,True,False,False,False,False,190.0,False,True
6683,Kortrijk,BUNGALOW,475000.0,3.0,700.0,False,False,True,False,True,700.0,False,False
6684,Halle-Vilvoorde,HOUSE,415000.0,3.0,130.0,False,False,False,True,True,220.0,False,True
6685,Kortrijk,VILLA,365000.0,3.0,200.0,True,False,False,True,True,752.0,False,True
6686,Kortrijk,HOUSE,300000.0,3.0,160.0,True,False,False,True,False,248.0,False,True
6687,Kortrijk,BUNGALOW,365000.0,3.0,200.0,True,False,False,True,True,752.0,False,True
6688,Nivelles,HOUSE,365000.0,6.0,238.0,False,False,False,True,True,220.0,False,True
6689,Nivelles,VILLA,885000.0,4.0,373.0,True,False,False,True,False,1331.0,False,True
6690,Sint-Niklaas,HOUSE,349000.0,3.0,145.0,True,False,False,True,True,293.0,False,True
6691,Hoboken,HOUSE,239000.0,2.0,90.0,True,False,False,False,False,48.0,False,True
6693,Dendermonde,HOUSE,345000.0,3.0,184.0,False,False,False,False,False,119.0,False,False
6694,Brugge,HOUSE,325000.0,3.0,170.0,True,False,False,True,False,566.0,False,True
6695,Brugge,VILLA,525000.0,3.0,130.0,False,False,False,True,False,359.0,False,True
6696,Leuven,HOUSE,438000.0,3.0,371.0,True,False,False,True,True,2220.0,False,True
6697,Charleroi,HOUSE,260000.0,3.0,111.0,True,False,False,False,True,700.0,False,True
6699,Leuven,HOUSE,298000.0,3.0,180.0,False,False,False,False,False,450.0,False,True
6700,Waremme,HOUSE,180000.0,2.0,145.0,True,False,False,True,True,1786.0,False,True
6701,Fléron,VILLA,445000.0,7.0,320.0,True,False,False,True,True,901.0,False,True
6702,Antwerpen,HOUSE,435000.0,3.0,172.0,False,False,False,True,True,0.0,False,True
6704,Ekeren,HOUSE,459000.0,4.0,231.0,True,False,False,True,True,272.0,False,True
6705,Hemiksem,HOUSE,329000.0,3.0,114.0,True,False,False,True,True,226.0,False,True
6707,Brugge,HOUSE,325000.0,3.0,134.0,True,False,False,True,False,110.0,False,True
6709,Philippeville,HOUSE,325000.0,7.0,258.0,True,False,False,False,False,232.0,False,True
6710,Philippeville,HOUSE,129000.0,2.0,80.0,True,False,False,False,True,394.0,False,True
6712,Turnhout,HOUSE,349000.0,2.0,154.0,False,False,False,False,False,425.0,False,True
6713,Aalst,MIXED_USE_BUILDING,329000.0,1.0,145.0,True,False,False,True,False,100.0,False,True
6714,Ville de Bruxelles - Stad Brussel,MANSION,985000.0,7.0,262.0,True,True,False,True,True,111.0,False,True
6716,Visé,TOWN_HOUSE,280000.0,2.0,150.0,True,False,False,True,True,0.0,False,True
6717,Halle-Vilvoorde,HOUSE,519000.0,3.0,228.0,True,False,False,True,False,380.0,False,True
6719,Oostende,HOUSE,360000.0,3.0,140.0,True,False,False,False,True,755.0,False,True
6720,Brasschaat,HOUSE,307000.0,2.0,100.0,True,False,False,False,True,309.0,False,True
6721,Oudenaarde,HOUSE,219000.0,4.0,180.0,True,False,False,True,False,609.0,False,True
6724,Aalst,EXCEPTIONAL_PROPERTY,319000.0,2.0,136.0,True,False,False,True,False,1010.0,False,True
6725,Brugge,HOUSE,385000.0,2.0,165.0,True,False,False,True,False,0.0,False,True
6726,Brugge,HOUSE,320000.0,3.0,138.0,False,False,False,True,True,193.0,False,True
6733,Turnhout,HOUSE,237000.0,2.0,129.0,True,False,False,False,True,0.0,False,True
6734,Leuven,VILLA,495000.0,3.0,430.0,True,False,False,True,False,1884.0,False,True
6735,Charleroi,HOUSE,200000.0,2.0,100.0,True,False,False,True,True,328.0,False,True
6737,Brugge,HOUSE,675000.0,5.0,222.0,True,False,True,True,True,1500.0,False,True
6739,Oostende,HOUSE,275000.0,3.0,169.0,True,False,False,True,False,318.0,False,True
6741,Ieper,HOUSE,345000.0,3.0,170.0,True,False,False,True,False,143.0,False,True
6742,Kortrijk,HOUSE,259000.0,3.0,232.0,False,False,False,True,True,232.0,False,True
6743,Roeselare,HOUSE,345000.0,4.0,177.0,True,False,False,True,True,411.0,False,True
6744,Tournai-Mouscron,HOUSE,167000.0,5.0,210.0,True,False,False,False,False,125.0,False,True
6745,Kortrijk,HOUSE,299000.0,2.0,113.0,True,False,False,True,False,456.0,False,True
6746,Tournai-Mouscron,HOUSE,129000.0,2.0,100.0,True,False,False,False,False,0.0,False,True
6747,Charleroi,HOUSE,118000.0,2.0,100.0,True,False,False,True,True,150.0,False,False
6749,Maaseik,HOUSE,295000.0,0.0,10.0,False,False,False,False,True,10.0,False,True
6751,Tournai-Mouscron,HOUSE,75000.0,2.0,750.0,False,False,False,False,True,750.0,False,False
6752,Mortsel,HOUSE,390000.0,3.0,135.0,True,False,False,False,True,0.0,False,True
6754,Etterbeek,APARTMENT_BLOCK,880000.0,8.0,340.0,False,False,False,True,False,98.0,False,False
6759,Nivelles,HOUSE,389000.0,3.0,315.0,True,False,False,True,True,455.0,False,True
6761,Halle-Vilvoorde,EXCEPTIONAL_PROPERTY,950000.0,3.0,275.0,True,False,False,True,True,5200.0,False,True
6762,Turnhout,HOUSE,389000.0,4.0,199.0,True,False,False,True,False,250.0,False,True
6763,Nivelles,VILLA,1250000.0,4.0,450.0,True,False,False,True,True,4600.0,False,True
6768,Charleroi,HOUSE,124999.0,2.0,134.0,True,True,False,True,True,275.0,False,True
6769,Charleroi,HOUSE,159999.0,4.0,110.0,True,False,False,True,True,300.0,False,True
6771,Mons,HOUSE,190000.0,2.0,100.0,True,False,False,True,False,730.0,False,True
6775,Etterbeek,HOUSE,695000.0,6.0,171.0,True,True,False,True,False,0.0,False,True
6776,Ixelles - Elsene,HOUSE,1300000.0,5.0,330.0,True,False,False,True,True,140.0,False,True
6777,Verviers,HOUSE,390000.0,4.0,299.0,True,False,False,True,False,934.0,False,True
6778,Neufchâteau,HOUSE,460000.0,6.0,350.0,False,False,False,True,True,684.0,False,True
6779,Dinant,HOUSE,229500.0,5.0,190.0,True,False,False,True,False,467.0,False,True
6780,Halle-Vilvoorde,MANSION,440000.0,4.0,298.0,True,False,False,True,False,370.0,False,True
6781,Tournai-Mouscron,HOUSE,125000.0,2.0,112.0,False,False,False,True,True,111.0,False,True
6782,Mechelen,HOUSE,369500.0,2.0,170.0,True,False,False,True,True,588.0,False,True
6783,Mechelen,HOUSE,257000.0,3.0,105.0,True,False,False,False,True,84.0,False,True
6793,Verviers,HOUSE,499960.0,4.0,190.0,True,False,False,True,False,880.0,False,False
6794,Verviers,HOUSE,535720.0,4.0,226.0,True,False,False,True,False,655.0,False,False
6804,Leuven,HOUSE,220000.0,3.0,130.0,False,False,False,True,True,230.0,False,True
6812,Halle-Vilvoorde,VILLA,485000.0,4.0,230.0,False,False,False,True,False,2117.0,False,False
6816,Kontich,HOUSE,349000.0,2.0,104.0,True,False,False,False,True,135.0,False,True
6817,Neufchâteau,MIXED_USE_BUILDING,100000.0,4.0,360.0,False,False,False,False,False,120.0,False,True
6818,Charleroi,HOUSE,229900.0,3.0,210.0,True,False,False,True,True,482.0,False,True
6820,Mechelen,HOUSE,249000.0,3.0,126.0,True,False,False,True,True,150.0,False,True
6828,Dendermonde,HOUSE,209000.0,3.0,135.0,True,False,False,True,False,190.0,False,True
6829,Nivelles,APARTMENT_BLOCK,285000.0,6.0,293.0,False,False,False,True,False,73.0,False,True
6830,Halle-Vilvoorde,HOUSE,435000.0,4.0,235.0,True,False,False,True,True,1847.0,False,True
6831,Halle-Vilvoorde,HOUSE,384000.0,3.0,190.0,True,False,False,False,False,700.0,False,True
6832,Leuven,HOUSE,649000.0,6.0,370.0,False,False,False,True,True,380.0,False,True
6834,Turnhout,HOUSE,349000.0,3.0,165.0,False,False,False,True,False,858.0,False,False
6835,Zoersel,HOUSE,429000.0,5.0,186.0,False,False,False,True,False,236.0,False,True
6836,Zoersel,HOUSE,399000.0,5.0,186.0,False,False,False,True,False,147.0,False,True
6837,Zoersel,HOUSE,419000.0,5.0,186.0,False,False,False,True,False,182.0,False,True
6838,Oudenaarde,HOUSE,165000.0,2.0,148.0,False,False,False,True,True,140.0,False,True
6839,Huy,HOUSE,340000.0,4.0,160.0,True,False,False,True,True,638.0,False,True
6840,Mechelen,HOUSE,449000.0,3.0,150.0,True,False,False,True,False,808.0,False,True
6841,Aalst,HOUSE,215000.0,3.0,116.0,True,False,False,True,True,488.0,False,True
6845,Molenbeek-Saint-Jean - Sint-Jans-Molenbeek,HOUSE,335000.0,4.0,160.0,True,False,False,False,True,0.0,False,True
6846,Soumagne,VILLA,525000.0,3.0,216.0,True,False,False,True,True,800.0,False,False
6847,Woluwe-Saint-Lambert - Sint-Lambrechts-Woluwe,HOUSE,1060000.0,5.0,305.0,True,False,False,True,True,242.0,False,True
6848,Aalst,HOUSE,210000.0,2.0,110.0,True,False,False,True,True,766.0,False,True
6849,Aalst,HOUSE,189000.0,2.0,110.0,True,False,False,True,True,49.0,False,True
6850,Eeklo,HOUSE,220000.0,5.0,200.0,False,False,False,True,False,88.0,False,True
6851,Aalst,HOUSE,230000.0,4.0,105.0,True,False,False,True,False,114.0,False,True
6852,Tournai-Mouscron,VILLA,325000.0,4.0,191.0,True,False,False,True,False,1830.0,False,True
6853,Turnhout,HOUSE,325000.0,3.0,151.0,True,False,False,True,False,333.0,False,True
6857,Halle-Vilvoorde,VILLA,410000.0,3.0,142.0,True,False,False,True,False,449.0,False,True
6858,Schaerbeek - Schaarbeek,APARTMENT_BLOCK,2375000.0,6.0,950.0,True,False,False,True,True,1115.0,False,True
6860,Halle-Vilvoorde,VILLA,980000.0,4.0,300.0,True,False,False,True,True,20000.0,False,True
6861,Halle-Vilvoorde,VILLA,980000.0,4.0,300.0,True,False,False,True,True,20000.0,False,True
6862,Leuven,HOUSE,199000.0,3.0,180.0,False,False,False,True,True,280.0,False,True
6864,Flémalle,HOUSE,295000.0,4.0,225.0,True,False,False,True,True,368.0,False,True
6865,Brugge,APARTMENT_BLOCK,795000.0,4.0,190.0,False,False,False,True,True,289.0,False,True
6866,Hoboken,HOUSE,380000.0,3.0,190.0,True,False,False,True,True,319.0,False,True
6872,Dendermonde,HOUSE,525000.0,3.0,220.0,False,False,False,False,True,429.0,False,True
6873,Mortsel,APARTMENT_BLOCK,655000.0,6.0,269.0,False,False,False,True,True,218.0,False,True
6874,Brugge,HOUSE,351500.0,4.0,170.0,True,False,False,False,False,234.0,False,False
6875,Roeselare,HOUSE,276000.0,3.0,156.0,False,False,False,False,False,214.0,False,False
6876,Roeselare,HOUSE,302000.0,3.0,145.0,False,False,False,False,False,299.0,False,False
6877,Roeselare,HOUSE,271000.0,3.0,136.0,False,False,False,False,False,182.0,False,False
6878,Roeselare,HOUSE,321500.0,3.0,148.0,False,False,False,False,False,278.0,False,False
6879,Hasselt,HOUSE,264000.0,2.0,135.0,True,False,False,False,False,795.0,False,True
6885,Leuven,HOUSE,440000.0,5.0,195.0,False,False,False,True,True,570.0,False,False
6899,Tongeren,VILLA,1995000.0,4.0,770.0,True,False,False,False,False,3680.0,False,True
6900,Maaseik,VILLA,1350000.0,6.0,960.0,True,False,True,False,True,43000.0,True,True
6901,Maaseik,HOUSE,259000.0,2.0,190.0,False,False,False,False,False,0.0,False,False
6902,Maaseik,VILLA,920000.0,3.0,324.0,True,False,False,False,True,5226.0,True,True
6904,Maaseik,VILLA,639000.0,3.0,235.0,True,False,False,False,False,850.0,True,True
6905,Maaseik,EXCEPTIONAL_PROPERTY,1050000.0,6.0,470.0,True,False,False,False,False,770.0,False,True
6906,Tongeren,HOUSE,229000.0,3.0,140.0,False,False,False,False,False,0.0,False,False
6907,Tongeren,HOUSE,229000.0,3.0,140.0,False,False,False,False,False,0.0,False,False
6908,Tongeren,HOUSE,229000.0,3.0,140.0,False,False,False,False,False,0.0,False,False
6909,Maaseik,MANSION,650000.0,3.0,300.0,False,False,False,True,False,0.0,False,True
6911,Sint-Niklaas,HOUSE,390000.0,2.0,137.0,False,False,False,True,True,510.0,False,True
6912,Oostende,HOUSE,359000.0,3.0,146.0,True,False,False,False,True,144.0,False,True
6913,Hasselt,HOUSE,749000.0,5.0,295.0,True,False,False,False,True,6984.0,False,False
6914,Brugge,HOUSE,209000.0,4.0,113.0,False,False,False,False,False,112.0,False,True
6918,Hasselt,HOUSE,410000.0,6.0,220.0,True,False,False,False,True,1011.0,False,False
6919,Brugge,HOUSE,1795000.0,4.0,337.0,True,False,False,True,False,8547.0,False,True
6924,Oudenaarde,HOUSE,445000.0,3.0,463.0,False,False,False,False,True,406.0,False,True
6926,Gent,HOUSE,189000.0,3.0,131.0,False,False,False,False,True,400.0,False,True
6929,Gent,HOUSE,469000.0,3.0,195.0,False,False,False,False,True,692.0,False,True
6933,Leuven,HOUSE,315000.0,2.0,122.0,True,False,False,True,True,110.0,False,True
6934,Aalst,HOUSE,346000.0,4.0,220.0,True,False,False,True,False,100.0,False,True
6937,Kortrijk,HOUSE,193000.0,3.0,180.0,False,False,False,False,False,441.0,False,True
6938,Roeselare,HOUSE,330000.0,3.0,165.0,True,False,False,True,True,212.0,False,True
6940,Aalst,TOWN_HOUSE,199000.0,3.0,267.0,True,False,False,True,False,99.0,False,True
6942,Tongeren,HOUSE,380000.0,2.0,142.0,True,False,True,False,True,468.0,False,True
6943,Turnhout,HOUSE,325000.0,3.0,162.0,True,False,False,True,True,1476.0,False,True
6945,Kortrijk,HOUSE,295000.0,3.0,194.0,False,False,False,True,False,331.0,False,True
6946,Turnhout,HOUSE,299000.0,3.0,140.0,True,False,False,True,True,714.0,False,True
6947,Oudenaarde,HOUSE,279000.0,3.0,128.0,False,False,False,True,True,826.0,False,True
6953,Berchem-Sainte-Agathe - Sint-Agatha-Berchem,HOUSE,400000.0,5.0,150.0,True,False,False,True,False,100.0,False,True
6954,Nivelles,MIXED_USE_BUILDING,375000.0,3.0,215.0,True,False,False,True,False,165.0,False,True
6958,Mechelen,HOUSE,350000.0,3.0,149.0,True,False,False,True,False,1361.0,False,True
6959,Deurne,HOUSE,319000.0,4.0,236.0,True,False,False,True,True,120.0,False,True
6960,Tongeren,HOUSE,359000.0,3.0,190.0,True,False,False,True,True,2417.0,False,True
6961,Roeselare,HOUSE,325000.0,3.0,237.0,True,False,False,False,True,494.0,False,True
6962,Kortrijk,HOUSE,185000.0,2.0,186.0,False,False,False,True,True,186.0,False,True
6964,Antwerpen,HOUSE,389500.0,4.0,184.0,True,False,False,True,False,0.0,False,True
6967,Aalst,HOUSE,219000.0,3.0,117.0,True,False,False,False,True,584.0,False,True
6968,Halle-Vilvoorde,HOUSE,670000.0,4.0,235.0,True,False,False,True,True,0.0,False,True
6969,Kortrijk,OTHER_PROPERTY,980000.0,9.0,530.0,True,True,False,True,True,1340.0,False,True
6970,Kortrijk,MIXED_USE_BUILDING,980000.0,9.0,530.0,True,True,False,True,True,1340.0,False,True
6971,Kortrijk,HOUSE,285000.0,3.0,150.0,True,False,False,True,False,370.0,False,True
6972,Kortrijk,VILLA,980000.0,9.0,530.0,True,True,False,True,True,1340.0,False,True
6973,Halle-Vilvoorde,HOUSE,775000.0,3.0,715.0,False,False,False,False,False,1513.0,False,False
6974,Nivelles,HOUSE,139000.0,2.0,80.0,True,False,False,False,False,33.0,False,True
6975,Sombreffe,HOUSE,450000.0,4.0,185.0,True,False,False,True,True,3200.0,False,True
6977,Gent,HOUSE,455000.0,3.0,166.0,False,False,False,False,False,425.0,False,True
6978,Gent,HOUSE,465000.0,3.0,166.0,False,False,False,False,False,544.0,False,True
6979,Gent,HOUSE,415000.0,3.0,166.0,False,False,False,False,False,322.0,False,True
6980,Gent,HOUSE,385000.0,3.0,166.0,False,False,False,False,True,209.0,False,True
6981,Halle-Vilvoorde,TOWN_HOUSE,715000.0,4.0,225.0,True,False,True,True,True,308.0,False,True
6982,Charleroi,HOUSE,240000.0,3.0,146.0,True,False,False,True,True,7260.0,False,True
6983,Philippeville,HOUSE,520000.0,3.0,215.0,True,False,False,True,True,1091.0,True,False
6984,Oudenaarde,HOUSE,385000.0,5.0,264.0,True,False,True,False,False,1170.0,False,True
6985,Oudenaarde,HOUSE,889000.0,5.0,453.0,True,False,True,True,True,5103.0,False,False
6986,Ath,HOUSE,889000.0,5.0,453.0,True,False,True,True,True,5103.0,False,False
6988,Aalst,HOUSE,645000.0,5.0,426.0,True,False,False,True,True,567.0,False,True
6989,Halle-Vilvoorde,HOUSE,415000.0,3.0,137.0,True,False,False,True,True,240.0,False,False
6990,Halle-Vilvoorde,HOUSE,435000.0,3.0,145.0,True,False,False,True,True,240.0,False,False
6991,Eeklo,HOUSE,361500.0,3.0,131.0,True,True,False,True,False,0.0,False,True
6992,Sambreville,HOUSE,245000.0,3.0,227.0,True,False,False,True,True,529.0,False,True
6993,Grivegnée,HOUSE,159000.0,3.0,130.0,True,False,False,True,False,127.0,False,True
6994,Oostende,HOUSE,285000.0,4.0,174.0,True,False,False,False,True,608.0,False,True
6995,Veurne,TOWN_HOUSE,259000.0,3.0,173.0,False,False,False,False,True,100.0,False,True
6997,Brugge,HOUSE,1599000.0,7.0,580.0,False,False,False,True,False,828.0,False,True
6998,Niel,HOUSE,329500.0,3.0,108.0,True,False,False,False,True,140.0,False,True
6999,Mons,HOUSE,158000.0,2.0,148.0,True,False,False,False,True,604.0,False,True
7000,Ath,HOUSE,145000.0,3.0,110.0,True,False,True,True,True,428.0,False,True
7001,Dendermonde,HOUSE,280000.0,3.0,97.0,True,False,False,False,False,108.0,False,True
7002,Leuven,HOUSE,475000.0,3.0,163.0,False,False,False,True,True,463.0,False,False
7003,Sint-Niklaas,HOUSE,410000.0,4.0,232.0,True,False,False,True,False,687.0,False,True
7004,Gent,HOUSE,349000.0,4.0,158.0,True,False,False,True,False,100.0,False,True
7006,Antwerpen,MIXED_USE_BUILDING,199000.0,2.0,65.0,True,False,False,True,False,0.0,False,True
7007,Arlon,HOUSE,245000.0,2.0,134.0,True,False,False,True,True,456.0,False,True
7008,Arlon,HOUSE,265000.0,2.0,167.0,True,False,False,True,True,516.0,False,True
7009,Brasschaat,VILLA,1295000.0,6.0,388.0,False,True,True,True,True,1333.0,False,False
7010,Ganshoren,HOUSE,385000.0,3.0,117.0,True,False,False,False,False,0.0,False,True
7011,Aalst,MIXED_USE_BUILDING,495000.0,0.0,435.0,True,False,False,False,False,0.0,False,True
7012,Molenbeek-Saint-Jean - Sint-Jans-Molenbeek,MIXED_USE_BUILDING,795000.0,0.0,650.0,True,False,False,False,False,650.0,False,True
7014,Verviers,APARTMENT_BLOCK,175000.0,3.0,121.0,False,False,False,False,False,0.0,False,True
7017,Soumagne,VILLA,185000.0,2.0,105.0,True,False,False,True,True,1138.0,False,True
7018,Brasschaat,HOUSE,450000.0,2.0,180.0,True,False,False,True,True,500.0,False,True
7019,Turnhout,HOUSE,279000.0,3.0,144.0,True,False,False,True,True,164.0,False,True
7021,Roeselare,HOUSE,425000.0,5.0,291.0,False,False,False,False,False,993.0,False,True
7022,Roeselare,HOUSE,425000.0,5.0,291.0,False,False,False,False,False,993.0,False,True
7023,Veurne,HOUSE,329000.0,3.0,178.0,True,False,False,True,False,332.0,False,True
7024,Brugge,HOUSE,1595000.0,11.0,800.0,True,False,False,False,False,13720.0,False,True
7025,Dinant,VILLA,499000.0,4.0,349.0,True,False,True,True,True,4900.0,False,True
7026,Philippeville,VILLA,339000.0,4.0,250.0,True,False,False,False,False,700.0,False,True
7028,Tournai-Mouscron,HOUSE,225000.0,5.0,325.0,True,False,False,True,True,400.0,False,True
7031,Ganshoren,HOUSE,620000.0,5.0,200.0,True,False,False,True,True,358.0,False,False
7032,Charleroi,HOUSE,119900.0,2.0,122.0,True,False,False,True,False,120.0,False,True
7035,Thuin,VILLA,330000.0,5.0,222.0,True,False,True,True,False,2790.0,False,False
7038,Soignies,HOUSE,250000.0,2.0,130.0,True,False,False,True,True,318.0,False,True
7043,Wépion,HOUSE,495000.0,3.0,160.0,True,False,False,False,True,3815.0,False,True
7044,Marche-en-Famenne,HOUSE,135000.0,3.0,124.0,False,False,False,True,True,455.0,False,True
7045,Marche-en-Famenne,HOUSE,145000.0,3.0,166.0,False,False,False,False,True,631.0,False,True
7046,Deurne,HOUSE,235000.0,3.0,155.0,True,False,False,False,True,245.0,False,True
7047,Antwerpen,HOUSE,445000.0,4.0,210.0,True,False,True,True,True,0.0,False,True
7048,Aalst,MANSION,1185000.0,6.0,350.0,True,False,False,True,True,189.0,False,True
7049,Nivelles,HOUSE,400000.0,3.0,180.0,False,False,False,True,True,302.0,False,True
7050,Nivelles,APARTMENT_BLOCK,625000.0,4.0,623.0,True,False,False,False,False,240.0,False,True
7051,Anderlecht,TOWN_HOUSE,429000.0,5.0,171.0,True,False,False,False,True,0.0,False,True
7052,Turnhout,HOUSE,525000.0,4.0,273.0,True,False,False,True,True,896.0,False,True
7063,Liège,HOUSE,272500.0,3.0,136.0,True,False,False,True,True,224.0,False,True
7065,Charleroi,HOUSE,210000.0,5.0,350.0,False,False,False,True,True,946.0,False,False
7066,Charleroi,HOUSE,298000.0,3.0,240.0,True,False,False,True,True,663.0,False,False
7067,Philippeville,VILLA,150000.0,1.0,81.0,True,False,False,True,True,2700.0,False,False
